NOM_LIAISON;NOM_SUPP;TYPE_SUPPORT;LIB_SUPP;VITES;SENS;NOM_SOUS_ENS;NOM_CONT;LIB_CONT;TYPE_UTIL_CONT;FREQU_CONT;LABEL;SDI;NOM_BLOC;LIB_BLOC;FORMAT_BLOC;SSM_TYPE;NOM_PARAM;LIB_PARAM;NOM_TYPE;FORMAT_PARAM;POSITION;TAILLE;SIGNE;ECHEL;DOMAINE_VALEUR;UNITE;ETAT0;ETAT1
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;CABPARMANSEL2;cabin parameters manual selection P/B on;V/DEFDW4;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;CABPARMANSEL2;cabin parameters manual selection P/B on;V/DEFDW4;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;DOOCABNC2_1;Cabin door not closed - left forward;V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;DOOCABNC2_1;Cabin door not closed - left forward;V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;DOOCABNC2_3;Cabin door not closed - left aft;V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;DOOCABNC2_3;Cabin door not closed - left aft;V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;DOOEMERAFTNC2_1;Aft emergency exit door not closed - left;V/DEFDW2;DW;28;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;DOOEMERAFTNC2_1;Aft emergency exit door not closed - left;V/DEFDW2;DW;28;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;DOOEMERFWDNC2_1;Forward emergency exit door not closed - left;V/DEFDW2;DW;26;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;DOOEMERFWDNC2_1;Forward emergency exit door not closed - left;V/DEFDW2;DW;26;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;PACKFLWCVFC2_1;Pack 1 flow control valve fully closed;V/DEFDW4;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;PACKFLWCVFC2_1;Pack 1 flow control valve fully closed;V/DEFDW4;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;SAFETYVLV1NFC2;Safety valve 1 not fully closed;V/DEFDW2;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;SAFETYVLV1NFC2;Safety valve 1 not fully closed;V/DEFDW2;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;SLDCABARM2_1;Cabin slide armed - left forward;V/DEFDW4;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;SLDCABARM2_1;Cabin slide armed - left forward;V/DEFDW4;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;SLDCABARM2_3;Cabin slide armed - left aft;V/DEFDW4;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;SLDCABARM2_3;Cabin slide armed - left aft;V/DEFDW4;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;SLDEMERAFTA2_1;Aft emergency exit door slide armed - left;V/DEFDW2;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;SLDEMERAFTA2_1;Aft emergency exit door slide armed - left;V/DEFDW2;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_01;;NORMAL;240;003;01;1;;DW;;SLDEMERFWDA2_1;FWD emer exit door slide armed - left or main deck cargo door NC;V/DEFDW2;DW;27;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_01;;NORMAL;240;003;01;1;;DW;;SLDEMERFWDA2_1;FWD emer exit door slide armed - left or main deck cargo door NC;V/DEFDW2;DW;27;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_10;;NORMAL;240;003;10;1;;DW;;DOOCABNC2_2;cabin door not closed - right forward;V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_10;;NORMAL;240;003;10;1;;DW;;DOOCABNC2_2;cabin door not closed - right forward;V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_10;;NORMAL;240;003;10;1;;DW;;DOOCABNC2_4;Cabin door not closed - right aft;V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_10;;NORMAL;240;003;10;1;;DW;;DOOCABNC2_4;Cabin door not closed - right aft;V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_10;;NORMAL;240;003;10;1;;DW;;DOOEMERAFTNC2_2;Aft emergency exit door not closed - right;V/DEFDW2;DW;28;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_10;;NORMAL;240;003;10;1;;DW;;DOOEMERAFTNC2_2;Aft emergency exit door not closed - right;V/DEFDW2;DW;28;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_10;;NORMAL;240;003;10;1;;DW;;DOOEMERFWDNC2_2;Forward emergency exit door not closed - right;V/DEFDW2;DW;26;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_10;;NORMAL;240;003;10;1;;DW;;DOOEMERFWDNC2_2;Forward emergency exit door not closed - right;V/DEFDW2;DW;26;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_10;;NORMAL;240;003;10;1;;DW;;PACKFLWCVFC2_2;Pack 2 flow control valve fully closed;V/DEFDW4;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_10;;NORMAL;240;003;10;1;;DW;;PACKFLWCVFC2_2;Pack 2 flow control valve fully closed;V/DEFDW4;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_10;;NORMAL;240;003;10;1;;DW;;SAFETYVLV2NFC2;Safety valve 2 not fully closed;V/DEFDW2;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_10;;NORMAL;240;003;10;1;;DW;;SAFETYVLV2NFC2;Safety valve 2 not fully closed;V/DEFDW2;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_10;;NORMAL;240;003;10;1;;DW;;SLDCABARM2_2;cabin slide armed - right forward;V/DEFDW4;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_10;;NORMAL;240;003;10;1;;DW;;SLDCABARM2_2;cabin slide armed - right forward;V/DEFDW4;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_10;;NORMAL;240;003;10;1;;DW;;SLDCABARM2_4;Cabin slide armed - right aft;V/DEFDW4;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_10;;NORMAL;240;003;10;1;;DW;;SLDCABARM2_4;Cabin slide armed - right aft;V/DEFDW4;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_10;;NORMAL;240;003;10;1;;DW;;SLDEMERAFTA2_2;Aft emergency exit door slide armed - right;V/DEFDW2;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_10;;NORMAL;240;003;10;1;;DW;;SLDEMERAFTA2_2;Aft emergency exit door slide armed - right;V/DEFDW2;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_10;;NORMAL;240;003;10;1;;DW;;SLDEMERFWDA2_2;Forward emergency exit door slide armed - right;V/DEFDW2;DW;27;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_10;;NORMAL;240;003;10;1;;DW;;SLDEMERFWDA2_2;Forward emergency exit door slide armed - right;V/DEFDW2;DW;27;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_11;;NORMAL;240;003;11;1;;DW;;DOOSTAIRSNC2;Air stairs door not closed;V/DEFDW2;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_11;;NORMAL;240;003;11;1;;DW;;DOOSTAIRSNC2;Air stairs door not closed;V/DEFDW2;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_11;;NORMAL;240;003;11;1;;DW;;EMERRAMAVFC2;Emergency ram air valve Fully Closed;V/DEFDW4;DW;17;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_11;;NORMAL;240;003;11;1;;DW;;EMERRAMAVFC2;Emergency ram air valve Fully Closed;V/DEFDW4;DW;17;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_11;;NORMAL;240;003;11;1;;DW;;EMERRAMAVFO2;Emergency ram air valve Fully Open;V/DEFDW4;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_11;;NORMAL;240;003;11;1;;DW;;EMERRAMAVFO2;Emergency ram air valve Fully Open;V/DEFDW4;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_11;;NORMAL;240;003;11;1;;DW;;GNDCINLVLVFC2;Ground cool inlet valve fully closed;V/DEFDW4;DW;26;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_11;;NORMAL;240;003;11;1;;DW;;GNDCINLVLVFC2;Ground cool inlet valve fully closed;V/DEFDW4;DW;26;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_11;;NORMAL;240;003;11;1;;DW;;GNDCOUTVLVFC2;Ground cool outlet valve fully closed;V/DEFDW4;DW;27;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_11;;NORMAL;240;003;11;1;;DW;;GNDCOUTVLVFC2;Ground cool outlet valve fully closed;V/DEFDW4;DW;27;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_11;;NORMAL;240;003;11;1;;DW;;HOTAIRPBOFF2;Hot air P/B off;V/DEFDW4;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_11;;NORMAL;240;003;11;1;;DW;;HOTAIRPBOFF2;Hot air P/B off;V/DEFDW4;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_11;;NORMAL;240;003;11;1;;DW;;HOTAIRVLVFC2;Hot air pressure regulation valve fully closed;V/DEFDW4;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_11;;NORMAL;240;003;11;1;;DW;;HOTAIRVLVFC2;Hot air pressure regulation valve fully closed;V/DEFDW4;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_11;;NORMAL;240;003;11;1;;DW;;OXYLP2;Oxygen low pressure;V/DEFDW4;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_11;;NORMAL;240;003;11;1;;DW;;OXYLP2;Oxygen low pressure;V/DEFDW4;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_11;;NORMAL;240;003;11;1;;DW;;OXYPBOFF2;Oxygen push button off;V/DEFDW4;DW;20;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_11;;NORMAL;240;003;11;1;;DW;;OXYPBOFF2;Oxygen push button off;V/DEFDW4;DW;20;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;003_11;;NORMAL;240;003;11;1;;DW;;WNGAICEON2;Wing anti ice on;V/DEFDW4;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;003_11;;NORMAL;240;003;11;1;;DW;;WNGAICEON2;Wing anti ice on;V/DEFDW4;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;ACT2INLVLVFO2;ACT2 inlet valve fully open;V/DEFDW2;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;ACT2INLVLVFO2;ACT2 inlet valve fully open;V/DEFDW2;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;ACT2LOLVL2;ACT2 low level;V/DEFDW4;DW;19;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;ACT2LOLVL2;ACT2 low level;V/DEFDW4;DW;19;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;APUFIRVLVFC2;APU fire valve fully closed;V/DEFDW4;DW;20;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;APUFIRVLVFC2;APU fire valve fully closed;V/DEFDW4;DW;20;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;APUFIRVLVFO2;APU fire valve fully open;V/DEFDW4;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;APUFIRVLVFO2;APU fire valve fully open;V/DEFDW4;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;CTRPMPCOFF2_2;Center tank pump 2 connector off;V/DEFDW2;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;CTRPMPCOFF2_2;Center tank pump 2 connector off;V/DEFDW2;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;CTRPMPLP2_2;Center tank pump 2 LP;V/DEFDW4;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;CTRPMPLP2_2;Center tank pump 2 LP;V/DEFDW4;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;CTRPMPPBOFF2_2;Central tank pump 2 P/B off;V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;CTRPMPPBOFF2_2;Central tank pump 2 P/B off;V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;CTRPMPSOR2_2;Central tank pump 2 auto shut off required;V/DEFDW4;DW;17;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;CTRPMPSOR2_2;Central tank pump 2 auto shut off required;V/DEFDW4;DW;17;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;CTRXFRVLVFC2_2;Central transfer control valve 2 fully closed;V/DEFDW2;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;CTRXFRVLVFC2_2;Central transfer control valve 2 fully closed;V/DEFDW2;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;CTRXFRVLVFO2_2;Center transfer control valve 2 fully open;V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;CTRXFRVLVFO2_2;Center transfer control valve 2 fully open;V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_00;;NORMAL;240;004;00;1;;DW;;WNGTKOVF2_2;Wing tank overflow - right;V/DEFDW4;DW;18;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_00;;NORMAL;240;004;00;1;;DW;;WNGTKOVF2_2;Wing tank overflow - right;V/DEFDW4;DW;18;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_01;;NORMAL;240;004;01;1;;DW;;ACT1INLVLVFO2;ACT1 inlet valve fully open;V/DEFDW2;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_01;;NORMAL;240;004;01;1;;DW;;ACT1INLVLVFO2;ACT1 inlet valve fully open;V/DEFDW2;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_01;;NORMAL;240;004;01;1;;DW;;BUSDCOFF2_1;DC1 bus off;V/DEFDW4;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_01;;NORMAL;240;004;01;1;;DW;;BUSDCOFF2_1;DC1 bus off;V/DEFDW4;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_01;;NORMAL;240;004;01;1;;DW;;FLAPSYSFAULT12;Flap system 1 fault;V/DEFDW4;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_01;;NORMAL;240;004;01;1;;DW;;FLAPSYSFAULT12;Flap system 1 fault;V/DEFDW4;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_01;;NORMAL;240;004;01;1;;DW;;GREENPMPCOFF2;Green pump control off;V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_01;;NORMAL;240;004;01;1;;DW;;GREENPMPCOFF2;Green pump control off;V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_01;;NORMAL;240;004;01;1;;DW;;PACKVLVDISG2_1;Pack 1 valve disagree;V/DEFDW4;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_01;;NORMAL;240;004;01;1;;DW;;PACKVLVDISG2_1;Pack 1 valve disagree;V/DEFDW4;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_01;;NORMAL;240;004;01;1;;DW;;PMP1COFF2_1;Tank pump 1 connector off - left;V/DEFDW2;DW;18;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_01;;NORMAL;240;004;01;1;;DW;;PMP1COFF2_1;Tank pump 1 connector off - left;V/DEFDW2;DW;18;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_01;;NORMAL;240;004;01;1;;DW;;PMP2COFF2_1;Tank pump 2 connector off - left;V/DEFDW2;DW;19;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_01;;NORMAL;240;004;01;1;;DW;;PMP2COFF2_1;Tank pump 2 connector off - left;V/DEFDW2;DW;19;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_01;;NORMAL;240;004;01;1;;DW;;SLATSYSFAULT12;Slat system 1 fault;V/DEFDW4;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_01;;NORMAL;240;004;01;1;;DW;;SLATSYSFAULT12;Slat system 1 fault;V/DEFDW4;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_01;;NORMAL;240;004;01;1;;DW;;WNGTKLOCHA2_1;Wing tank low level channel A - left;V/DEFDW4;DW;20;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_01;;NORMAL;240;004;01;1;;DW;;WNGTKLOCHA2_1;Wing tank low level channel A - left;V/DEFDW4;DW;20;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_01;;NORMAL;240;004;01;1;;DW;;WNGTKLOCHB2_1;Wing tank low level channel B - left;V/DEFDW4;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_01;;NORMAL;240;004;01;1;;DW;;WNGTKLOCHB2_1;Wing tank low level channel B - left;V/DEFDW4;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_10;;NORMAL;240;004;10;1;;DW;;BUSDCOFF2_2;DC2 bus off;V/DEFDW4;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_10;;NORMAL;240;004;10;1;;DW;;BUSDCOFF2_2;DC2 bus off;V/DEFDW4;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_10;;NORMAL;240;004;10;1;;DW;;FLAPSYSFAULT22;Flap system 2 fault;V/DEFDW4;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_10;;NORMAL;240;004;10;1;;DW;;FLAPSYSFAULT22;Flap system 2 fault;V/DEFDW4;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_10;;NORMAL;240;004;10;1;;DW;;GENEMERCONON2;Emergency generator line contactor on;V/DEFDW2;DW;27;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_10;;NORMAL;240;004;10;1;;DW;;GENEMERCONON2;Emergency generator line contactor on;V/DEFDW2;DW;27;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_10;;NORMAL;240;004;10;1;;DW;;PACKVLVDISG2_2;Pack 2 valve disagree;V/DEFDW4;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_10;;NORMAL;240;004;10;1;;DW;;PACKVLVDISG2_2;Pack 2 valve disagree;V/DEFDW4;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_10;;NORMAL;240;004;10;1;;DW;;PMP1COFF2_2;Tank pump 1 connector off - right;V/DEFDW2;DW;18;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_10;;NORMAL;240;004;10;1;;DW;;PMP1COFF2_2;Tank pump 1 connector off - right;V/DEFDW2;DW;18;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_10;;NORMAL;240;004;10;1;;DW;;PMP2COFF2_2;Tank pump 2 connector off - right;V/DEFDW2;DW;19;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_10;;NORMAL;240;004;10;1;;DW;;PMP2COFF2_2;Tank pump 2 connector off - right;V/DEFDW2;DW;19;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_10;;NORMAL;240;004;10;1;;DW;;PTUVLVCTLOFF2;PTU valve control off;V/DEFDW2;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_10;;NORMAL;240;004;10;1;;DW;;PTUVLVCTLOFF2;PTU valve control off;V/DEFDW2;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_10;;NORMAL;240;004;10;1;;DW;;SLATSYSFAULT22;Slat system 2 fault;V/DEFDW4;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;I;EIS;004_10;;NORMAL;240;004;10;1;;DW;;SLATSYSFAULT22;Slat system 2 fault;V/DEFDW4;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;SDAC2;A429;;HS;O;AIRCRAFT;004_10;;NORMAL;240;004;10;1;;DW;;VLVUNWVOLT2;Change over valve unwanted voltage;V/DEFDW2;DW;25;1;;;;;INACTIF;ACTIF
